# Atomic TiDB and client-go read-path ownership transfer into the Campaign 12 transport-retry successor.
# old_owner	new_owner	source_path	test_path	test_line	test_name	retired_artifacts	new_artifacts	note
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/copr/coprocessor.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/src/cop_paging/direct_unary_query_transport.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/copr/coprocessor_cache.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/src/copr_cache.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/copr/ema.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/src/read_bytes_ema.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/copr/key_ranges.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-txnkv/src/key_ranges.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/copr/region_cache.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-txnkv/src/region/cache.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/copr/store.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-txnkv/src/client.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/driver/backoff/backoff.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-txnkv/src/client.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/driver/options/options.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-txnkv/src/client.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/store/driver/tikv_driver.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-txnkv/src/client.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/distsql/distsql.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/src/cop_paging/direct_unary_query_transport.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/distsql/select_result.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/src/query_runtime/query_response.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/executor/distsql.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-exec/src/storage_reader/table_index_reader.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	pkg/executor/table_reader.go	-	-	-	rust/difftests/corpus/coverage/evidence/source/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/source/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-exec/tests/direct_unary_table_index_reader_source.rs	Read-path source ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	0	coprocessor_test.go	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/direct_unary_client_runtime_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	43	TestEnsureMonotonicKeyRanges	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	63	TestBuildTasksWithoutBuckets	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	189	TestBuildTasksByBuckets	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	387	TestSplitKeyRangesByLocationsWithoutBuckets	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	473	TestSplitKeyRanges	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	544	TestRebuild	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/direct_unary_client_runtime_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	607	TestBuildPagingTasks	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	639	TestBuildCopTaskDoesNotCancelBoCtx	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	674	TestBuildPagingTasksDisablePagingForSmallLimit	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	710	TestBuildCopTasksWithPagingSizeBytes	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/region_task_builder_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	786	TestCalculateRetry	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/cop_paging_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
distsql-unary-region-retry-runtime	distsql-unary-transport-retry-runtime	-	pkg/store/copr/coprocessor_test.go	844	TestCalculateRemain	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-region-retry-runtime.tsv	rust/difftests/corpus/coverage/evidence/tests/distsql-unary-transport-retry-runtime.tsv,rust/crates/tidb-distsql/tests/cop_paging_source.rs	Read-path test ownership moves atomically into the Campaign 12 transport-retry successor; existing evidence remains unchanged until implementation review.
